;iso_code;continent;location;date;total_cases;new_cases;total_deaths;new_deaths;total_cases_per_million;new_cases_per_million;total_deaths_per_million;new_deaths_per_million;new_tests;total_tests;total_tests_per_thousand;new_tests_per_thousand;new_tests_smoothed;new_tests_smoothed_per_thousand;tests_per_case;positive_rate;tests_units;stringency_index;population;population_density;median_age;aged_65_older;aged_70_older;gdp_per_capita;extreme_poverty;cardiovasc_death_rate;diabetes_prevalence;female_smokers;male_smokers;handwashing_facilities;hospital_beds_per_thousand;life_expectancy;mes
109;BEL;Europe;Belgium;31/03/2020;15301;1738;1118;169;1.320.234;149.962;96.466;14.582;6432;69152;5.967;0.555;4340;0.374;3.557;0.281;units unclear;81.48;11589616;375.564;41.8;18.571;12.849;42.658.576;0.2;114.898;4.29;25.1;31.4;NA;5.64;81.63;3
110;BEL;Europe;Belgium;30/04/2020;49786;517;7914;98;4.295.742;44.609;682.853;8.456;24839;406249;35.053;2.143;19344;1.669;32.186;0.031;units unclear;81.48;11589616;375.564;41.8;18.571;12.849;42.658.576;0.2;114.898;4.29;25.1;31.4;NA;5.64;81.63;4
111;BEL;Europe;Belgium;31/05/2020;58751;61;9489;25;5.069.279;5.263;818.75;2.157;6674;897136;77.409;0.576;12346;1.065;73.991;0.014;units unclear;75;11589616;375.564;41.8;18.571;12.849;42.658.576;0.2;114.898;4.29;25.1;31.4;NA;5.64;81.63;5
112;BEL;Europe;Belgium;30/06/2020;61702;127;9761;3;5.323.904;10.958;842.219;0.259;15962;1266767;109.302;1.377;13220;1.141;157.918;0.006;units unclear;51.85;11589616;375.564;41.8;18.571;12.849;42.658.576;0.2;114.898;4.29;25.1;31.4;NA;5.64;81.63;6
113;BEL;Europe;Belgium;31/07/2020;69372;633;9842;2;5.985.703;54.618;849.208;0.173;20750;1697961;146.507;1.79;19590;1.69;39.292;0.025;units unclear;55.56;11589616;375.564;41.8;18.571;12.849;42.658.576;0.2;114.898;4.29;25.1;31.4;NA;5.64;81.63;7
114;BLZ;North America;Belize;31/03/2020;3;1;0;0;7.545;2.515;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;54.63;397621;16.426;25;3.853;2.279;7.824.362;NA;176.957;17.11;NA;NA;90.083;1.3;74.62;3
115;BLZ;North America;Belize;30/04/2020;18;0;2;0;45.269;0;5.03;0;NA;NA;NA;NA;NA;NA;NA;NA;;71.3;397621;16.426;25;3.853;2.279;7.824.362;NA;176.957;17.11;NA;NA;90.083;1.3;74.62;4
116;BLZ;North America;Belize;31/05/2020;18;0;2;0;45.269;0;5.03;0;NA;NA;NA;NA;NA;NA;NA;NA;;90.74;397621;16.426;25;3.853;2.279;7.824.362;NA;176.957;17.11;NA;NA;90.083;1.3;74.62;5
117;BLZ;North America;Belize;30/06/2020;24;0;2;0;60.359;0;5.03;0;NA;NA;NA;NA;NA;NA;NA;NA;;71.3;397621;16.426;25;3.853;2.279;7.824.362;NA;176.957;17.11;NA;NA;90.083;1.3;74.62;6
118;BLZ;North America;Belize;31/07/2020;48;0;2;0;120.718;0;5.03;0;NA;NA;NA;NA;NA;NA;NA;NA;;67.59;397621;16.426;25;3.853;2.279;7.824.362;NA;176.957;17.11;NA;NA;90.083;1.3;74.62;7
119;BEN;Africa;Benin;31/03/2020;6;0;0;0;0.495;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;70.83;12123198;99.11;18.8;3.244;1.942;2.064.236;49.6;235.848;0.99;0.6;12.3;11.035;0.5;61.77;3
120;BEN;Africa;Benin;30/04/2020;69;5;2;1;5.692;0.412;0.165;0.082;NA;NA;NA;NA;NA;NA;NA;NA;;70.83;12123198;99.11;18.8;3.244;1.942;2.064.236;49.6;235.848;0.99;0.6;12.3;11.035;0.5;61.77;4
121;BEN;Africa;Benin;31/05/2020;232;8;3;0;19.137;0.66;0.247;0;NA;NA;NA;NA;NA;NA;NA;NA;;57.41;12123198;99.11;18.8;3.244;1.942;2.064.236;49.6;235.848;0.99;0.6;12.3;11.035;0.5;61.77;5
122;BEN;Africa;Benin;30/06/2020;1187;38;19;3;97.911;3.134;1.567;0.247;NA;NA;NA;NA;NA;NA;NA;NA;;41.67;12123198;99.11;18.8;3.244;1.942;2.064.236;49.6;235.848;0.99;0.6;12.3;11.035;0.5;61.77;6
123;BEN;Africa;Benin;31/07/2020;1770;0;35;0;146.001;0;2.887;0;NA;NA;NA;NA;NA;NA;NA;NA;;NA;12123198;99.11;18.8;3.244;1.942;2.064.236;49.6;235.848;0.99;0.6;12.3;11.035;0.5;61.77;7
124;BMU;North America;Bermuda;31/03/2020;27;5;0;0;433.575;80.292;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;51.85;62273;1308.82;NA;NA;NA;50.669.315;NA;139.547;13;NA;NA;NA;NA;82.59;3
125;BMU;North America;Bermuda;30/04/2020;111;1;6;0;1.782.474;16.058;96.35;0;NA;NA;NA;NA;NA;NA;NA;NA;;96.3;62273;1308.82;NA;NA;NA;50.669.315;NA;139.547;13;NA;NA;NA;NA;82.59;4
126;BMU;North America;Bermuda;31/05/2020;140;0;9;0;2.248.165;0;144.525;0;NA;NA;NA;NA;NA;NA;NA;NA;;72.22;62273;1308.82;NA;NA;NA;50.669.315;NA;139.547;13;NA;NA;NA;NA;82.59;5
127;BMU;North America;Bermuda;30/06/2020;146;0;9;0;2.344.515;0;144.525;0;NA;NA;NA;NA;NA;NA;NA;NA;;62.04;62273;1308.82;NA;NA;NA;50.669.315;NA;139.547;13;NA;NA;NA;NA;82.59;6
128;BMU;North America;Bermuda;31/07/2020;156;0;9;0;2.505.099;0;144.525;0;NA;NA;NA;NA;NA;NA;NA;NA;;NA;62273;1308.82;NA;NA;NA;50.669.315;NA;139.547;13;NA;NA;NA;NA;82.59;7
129;BTN;Asia;Bhutan;31/03/2020;4;0;0;0;5.184;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;83.33;771612;21.188;28.6;4.885;2.977;8.708.597;1.5;217.066;9.75;NA;NA;79.807;1.7;71.78;3
130;BTN;Asia;Bhutan;30/04/2020;7;0;0;0;9.072;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;83.33;771612;21.188;28.6;4.885;2.977;8.708.597;1.5;217.066;9.75;NA;NA;79.807;1.7;71.78;4
131;BTN;Asia;Bhutan;31/05/2020;43;10;0;0;55.727;12.96;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;83.33;771612;21.188;28.6;4.885;2.977;8.708.597;1.5;217.066;9.75;NA;NA;79.807;1.7;71.78;5
132;BTN;Asia;Bhutan;30/06/2020;77;1;0;0;99.791;1.296;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;83.33;771612;21.188;28.6;4.885;2.977;8.708.597;1.5;217.066;9.75;NA;NA;79.807;1.7;71.78;6
133;BTN;Asia;Bhutan;31/07/2020;101;0;0;0;130.895;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;65.74;771612;21.188;28.6;4.885;2.977;8.708.597;1.5;217.066;9.75;NA;NA;79.807;1.7;71.78;7
134;BOL;South America;Bolivia;31/03/2020;107;11;6;3;9.166;0.942;0.514;0.257;82;779;0.067;0.007;72;0.006;6.38;0.157;units unclear;96.3;11673029;10.202;25.4;6.704;4.393;6.885.829;7.1;204.299;6.89;NA;NA;25.383;1.1;71.51;3
135;BOL;South America;Bolivia;30/04/2020;1110;57;59;4;95.091;4.883;5.054;0.343;142;6551;0.561;0.012;222;0.019;3.548;0.282;units unclear;96.3;11673029;10.202;25.4;6.704;4.393;6.885.829;7.1;204.299;6.89;NA;NA;25.383;1.1;71.51;4
136;BOL;South America;Bolivia;31/05/2020;9592;861;310;10;821.723;73.76;26.557;0.857;718;28957;2.481;0.062;995;0.085;1.894;0.528;units unclear;93.52;11673029;10.202;25.4;6.704;4.393;6.885.829;7.1;204.299;6.89;NA;NA;25.383;1.1;71.51;5
137;BOL;South America;Bolivia;30/06/2020;32125;601;1071;57;2.752.071;51.486;91.75;4.883;2194;75466;6.465;0.188;1751;0.15;1.848;0.541;units unclear;89.81;11673029;10.202;25.4;6.704;4.393;6.885.829;7.1;204.299;6.89;NA;NA;25.383;1.1;71.51;6
138;BOL;South America;Bolivia;31/07/2020;75234;1700;2894;86;6.445.114;145.635;247.922;7.367;3012;150470;12.89;0.258;2733;0.234;1.917;0.522;units unclear;89.81;11673029;10.202;25.4;6.704;4.393;6.885.829;7.1;204.299;6.89;NA;NA;25.383;1.1;71.51;7
143;BIH;Europe;Bosnia and Herzegovina;31/03/2020;353;30;8;2;107.595;9.144;2.438;0.61;NA;NA;NA;NA;NA;NA;NA;NA;;89.81;3280815;68.496;42.5;16.569;10.711;11.713.895;0.2;329.635;10.08;30.2;47.7;97.164;3.5;77.4;3
144;BIH;Europe;Bosnia and Herzegovina;30/04/2020;1689;101;64;2;514.811;30.785;19.507;0.61;NA;NA;NA;NA;NA;NA;NA;NA;;90.74;3280815;68.496;42.5;16.569;10.711;11.713.895;0.2;329.635;10.08;30.2;47.7;97.164;3.5;77.4;4
145;BIH;Europe;Bosnia and Herzegovina;31/05/2020;2493;9;152;0;759.872;2.743;46.33;0;NA;NA;NA;NA;NA;NA;NA;NA;;65.74;3280815;68.496;42.5;16.569;10.711;11.713.895;0.2;329.635;10.08;30.2;47.7;97.164;3.5;77.4;5
146;BIH;Europe;Bosnia and Herzegovina;30/06/2020;4343;128;183;1;1.323.756;39.015;55.779;0.305;NA;NA;NA;NA;NA;NA;NA;NA;;51.85;3280815;68.496;42.5;16.569;10.711;11.713.895;0.2;329.635;10.08;30.2;47.7;97.164;3.5;77.4;6
147;BIH;Europe;Bosnia and Herzegovina;31/07/2020;11444;678;328;31;3.488.158;206.656;99.975;9.449;NA;NA;NA;NA;NA;NA;NA;NA;;NA;3280815;68.496;42.5;16.569;10.711;11.713.895;0.2;329.635;10.08;30.2;47.7;97.164;3.5;77.4;7
148;BWA;Africa;Botswana;30/04/2020;23;0;1;0;9.78;0;0.425;0;NA;NA;NA;NA;NA;NA;NA;NA;;86.11;2351625;4.044;25.8;3.941;2.242;15.807.374;NA;237.372;4.81;5.7;34.4;NA;1.8;69.59;4
149;BWA;Africa;Botswana;31/05/2020;35;0;1;0;14.883;0;0.425;0;NA;NA;NA;NA;NA;NA;NA;NA;;61.11;2351625;4.044;25.8;3.941;2.242;15.807.374;NA;237.372;4.81;5.7;34.4;NA;1.8;69.59;5
150;BWA;Africa;Botswana;30/06/2020;175;50;1;0;74.417;21.262;0.425;0;NA;NA;NA;NA;NA;NA;NA;NA;;57.41;2351625;4.044;25.8;3.941;2.242;15.807.374;NA;237.372;4.81;5.7;34.4;NA;1.8;69.59;6
151;BWA;Africa;Botswana;31/07/2020;804;0;2;0;341.891;0;0.85;0;NA;NA;NA;NA;NA;NA;NA;NA;;64.35;2351625;4.044;25.8;3.941;2.242;15.807.374;NA;237.372;4.81;5.7;34.4;NA;1.8;69.59;7
152;BRA;South America;Brazil;31/01/2020;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;5.56;212559409;25.04;33.5;8.552;5.06;14.103.452;3.4;177.961;8.11;10.1;17.9;NA;2.2;75.88;1
153;BRA;South America;Brazil;29/02/2020;1;0;0;0;0.005;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;5.56;212559409;25.04;33.5;8.552;5.06;14.103.452;3.4;177.961;8.11;10.1;17.9;NA;2.2;75.88;2
154;BRA;South America;Brazil;31/03/2020;4579;323;159;23;21.542;1.52;0.748;0.108;NA;NA;NA;NA;NA;NA;NA;NA;;74.54;212559409;25.04;33.5;8.552;5.06;14.103.452;3.4;177.961;8.11;10.1;17.9;NA;2.2;75.88;3
155;BRA;South America;Brazil;30/04/2020;78162;6276;5466;449;367.718;29.526;25.715;2.112;NA;NA;NA;NA;NA;NA;NA;NA;;77.31;212559409;25.04;33.5;8.552;5.06;14.103.452;3.4;177.961;8.11;10.1;17.9;NA;2.2;75.88;4
156;BRA;South America;Brazil;31/05/2020;498440;33274;28834;956;2.344.944;156.54;135.651;4.498;NA;NA;NA;NA;NA;NA;NA;NA;;81.02;212559409;25.04;33.5;8.552;5.06;14.103.452;3.4;177.961;8.11;10.1;17.9;NA;2.2;75.88;5
157;BRA;South America;Brazil;30/06/2020;1368195;24052;58314;692;6.436.765;113.154;274.342;3.256;NA;1478671;6.957;NA;NA;NA;NA;NA;tests performed;77.31;212559409;25.04;33.5;8.552;5.06;14.103.452;3.4;177.961;8.11;10.1;17.9;NA;2.2;75.88;6
158;BRA;South America;Brazil;31/07/2020;2610102;57837;91263;1129;12279.4;272.098;429.353;5.311;NA;NA;NA;NA;NA;NA;NA;NA;;NA;212559409;25.04;33.5;8.552;5.06;14.103.452;3.4;177.961;8.11;10.1;17.9;NA;2.2;75.88;7
159;VGB;North America;British Virgin Islands;31/03/2020;3;1;0;0;99.216;33.072;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;NA;30237;207.973;NA;NA;NA;NA;NA;NA;13.67;NA;NA;NA;NA;79.07;3
160;VGB;North America;British Virgin Islands;30/04/2020;6;0;1;0;198.432;0;33.072;0;NA;NA;NA;NA;NA;NA;NA;NA;;NA;30237;207.973;NA;NA;NA;NA;NA;NA;13.67;NA;NA;NA;NA;79.07;4
161;VGB;North America;British Virgin Islands;31/05/2020;8;0;1;0;264.577;0;33.072;0;NA;NA;NA;NA;NA;NA;NA;NA;;NA;30237;207.973;NA;NA;NA;NA;NA;NA;13.67;NA;NA;NA;NA;79.07;5
162;VGB;North America;British Virgin Islands;30/06/2020;8;0;1;0;264.577;0;33.072;0;NA;NA;NA;NA;NA;NA;NA;NA;;NA;30237;207.973;NA;NA;NA;NA;NA;NA;13.67;NA;NA;NA;NA;79.07;6
163;VGB;North America;British Virgin Islands;31/07/2020;8;0;1;0;264.577;0;33.072;0;NA;NA;NA;NA;NA;NA;NA;NA;;NA;30237;207.973;NA;NA;NA;NA;NA;NA;13.67;NA;NA;NA;NA;79.07;7
164;BRN;Asia;Brunei;31/03/2020;127;1;1;0;290.297;2.286;2.286;0;NA;NA;NA;NA;NA;NA;NA;NA;;52.78;437483;81.347;32.4;4.591;2.382;71.809.251;NA;201.285;12.79;2;30.9;NA;2.7;75.86;3
165;BRN;Asia;Brunei;30/04/2020;138;0;1;0;315.441;0;2.286;0;NA;NA;NA;NA;NA;NA;NA;NA;;58.33;437483;81.347;32.4;4.591;2.382;71.809.251;NA;201.285;12.79;2;30.9;NA;2.7;75.86;4
166;BRN;Asia;Brunei;31/05/2020;141;0;2;0;322.298;0;4.572;0;NA;NA;NA;NA;NA;NA;NA;NA;;52.78;437483;81.347;32.4;4.591;2.382;71.809.251;NA;201.285;12.79;2;30.9;NA;2.7;75.86;5
167;BRN;Asia;Brunei;30/06/2020;141;0;3;0;322.298;0;6.857;0;NA;NA;NA;NA;NA;NA;NA;NA;;49.07;437483;81.347;32.4;4.591;2.382;71.809.251;NA;201.285;12.79;2;30.9;NA;2.7;75.86;6
168;BRN;Asia;Brunei;31/07/2020;141;0;3;0;322.298;0;6.857;0;NA;NA;NA;NA;NA;NA;NA;NA;;NA;437483;81.347;32.4;4.591;2.382;71.809.251;NA;201.285;12.79;2;30.9;NA;2.7;75.86;7
169;BGR;Europe;Bulgaria;31/03/2020;359;13;8;0;51.666;1.871;1.151;0;NA;NA;NA;NA;NA;NA;NA;NA;;73.15;6948445;65.18;44.7;20.801;13.272;18.563.307;1.5;424.688;5.81;30.1;44.4;NA;7.454;75.05;3
170;BGR;Europe;Bulgaria;30/04/2020;1447;48;64;6;208.248;6.908;9.211;0.864;NA;NA;NA;NA;2323;0.334;38.442;0.026;tests performed;73.15;6948445;65.18;44.7;20.801;13.272;18.563.307;1.5;424.688;5.81;30.1;44.4;NA;7.454;75.05;4
171;BGR;Europe;Bulgaria;31/05/2020;2513;14;140;1;361.664;2.015;20.148;0.144;606;81348;11.707;0.087;1036;0.149;69.067;0.014;tests performed;44.44;6948445;65.18;44.7;20.801;13.272;18.563.307;1.5;424.688;5.81;30.1;44.4;NA;7.454;75.05;5
172;BGR;Europe;Bulgaria;30/06/2020;4831;140;223;4;695.263;20.148;32.094;0.576;4525;138130;19.879;0.651;2653;0.382;21.926;0.046;tests performed;38.89;6948445;65.18;44.7;20.801;13.272;18.563.307;1.5;424.688;5.81;30.1;44.4;NA;7.454;75.05;6
173;BGR;Europe;Bulgaria;31/07/2020;11420;265;374;6;1.643.533;38.138;53.825;0.864;5582;267045;38.432;0.803;5625;0.81;25.128;0.04;tests performed;NA;6948445;65.18;44.7;20.801;13.272;18.563.307;1.5;424.688;5.81;30.1;44.4;NA;7.454;75.05;7
174;BFA;Africa;Burkina Faso;31/03/2020;222;42;12;3;10.62;2.009;0.574;0.144;NA;NA;NA;NA;NA;NA;NA;NA;;84.26;20903278;70.151;17.6;2.409;1.358;1.703.102;43.7;269.048;2.42;1.6;23.9;11.877;0.4;61.58;3
175;BFA;Africa;Burkina Faso;30/04/2020;641;3;43;1;30.665;0.144;2.057;0.048;NA;NA;NA;NA;NA;NA;NA;NA;;84.26;20903278;70.151;17.6;2.409;1.358;1.703.102;43.7;269.048;2.42;1.6;23.9;11.877;0.4;61.58;4
176;BFA;Africa;Burkina Faso;31/05/2020;853;6;53;0;40.807;0.287;2.535;0;NA;NA;NA;NA;NA;NA;NA;NA;;60.19;20903278;70.151;17.6;2.409;1.358;1.703.102;43.7;269.048;2.42;1.6;23.9;11.877;0.4;61.58;5
177;BFA;Africa;Burkina Faso;30/06/2020;959;0;53;0;45.878;0;2.535;0;NA;NA;NA;NA;NA;NA;NA;NA;;45.37;20903278;70.151;17.6;2.409;1.358;1.703.102;43.7;269.048;2.42;1.6;23.9;11.877;0.4;61.58;6
178;BFA;Africa;Burkina Faso;31/07/2020;1117;0;53;0;53.437;0;2.535;0;NA;NA;NA;NA;NA;NA;NA;NA;;NA;20903278;70.151;17.6;2.409;1.358;1.703.102;43.7;269.048;2.42;1.6;23.9;11.877;0.4;61.58;7
179;BDI;Africa;Burundi;30/04/2020;15;0;1;0;1.261;0;0.084;0;NA;NA;NA;NA;NA;NA;NA;NA;;33.33;11890781;423.062;17.5;2.562;1.504;702.225;71.7;293.068;6.05;NA;NA;6.144;0.8;61.58;4
180;BDI;Africa;Burundi;31/05/2020;42;0;1;0;3.532;0;0.084;0;NA;NA;NA;NA;NA;NA;NA;NA;;33.33;11890781;423.062;17.5;2.562;1.504;702.225;71.7;293.068;6.05;NA;NA;6.144;0.8;61.58;5
181;BDI;Africa;Burundi;30/06/2020;170;0;1;0;14.297;0;0.084;0;NA;NA;NA;NA;NA;NA;NA;NA;;30.56;11890781;423.062;17.5;2.562;1.504;702.225;71.7;293.068;6.05;NA;NA;6.144;0.8;61.58;6
182;BDI;Africa;Burundi;31/07/2020;387;0;1;0;32.546;0;0.084;0;NA;NA;NA;NA;NA;NA;NA;NA;;NA;11890781;423.062;17.5;2.562;1.504;702.225;71.7;293.068;6.05;NA;NA;6.144;0.8;61.58;7
202;CPV;Africa;Cape Verde;31/03/2020;5;0;1;0;8.993;0;1.799;0;NA;NA;NA;NA;NA;NA;NA;NA;;74.07;555988;135.58;25.7;4.46;3.437;6.222.554;NA;182.219;2.42;2.1;16.5;NA;2.1;72.98;3
203;CPV;Africa;Cape Verde;30/04/2020;113;0;1;0;203.242;0;1.799;0;NA;NA;NA;NA;NA;NA;NA;NA;;79.63;555988;135.58;25.7;4.46;3.437;6.222.554;NA;182.219;2.42;2.1;16.5;NA;2.1;72.98;4
204;CPV;Africa;Cape Verde;31/05/2020;421;16;4;0;757.211;28.778;7.194;0;NA;NA;NA;NA;NA;NA;NA;NA;;79.17;555988;135.58;25.7;4.46;3.437;6.222.554;NA;182.219;2.42;2.1;16.5;NA;2.1;72.98;5
205;CPV;Africa;Cape Verde;30/06/2020;1165;10;12;0;2.095.369;17.986;21.583;0;NA;NA;NA;NA;NA;NA;NA;NA;;79.17;555988;135.58;25.7;4.46;3.437;6.222.554;NA;182.219;2.42;2.1;16.5;NA;2.1;72.98;6
206;CPV;Africa;Cape Verde;31/07/2020;2373;0;23;0;4.268.078;0;41.368;0;NA;NA;NA;NA;NA;NA;NA;NA;;NA;555988;135.58;25.7;4.46;3.437;6.222.554;NA;182.219;2.42;2.1;16.5;NA;2.1;72.98;7
183;KHM;Asia;Cambodia;31/01/2020;1;0;0;0;0.06;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;0;16718971;90.672;25.6;4.412;2.385;3645.07;NA;270.892;4;2;33.7;66.229;0.8;69.82;1
184;KHM;Asia;Cambodia;29/02/2020;1;0;0;0;0.06;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;0;16718971;90.672;25.6;4.412;2.385;3645.07;NA;270.892;4;2;33.7;66.229;0.8;69.82;2
185;KHM;Asia;Cambodia;31/03/2020;109;2;0;0;6.52;0.12;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;57.41;16718971;90.672;25.6;4.412;2.385;3645.07;NA;270.892;4;2;33.7;66.229;0.8;69.82;3
186;KHM;Asia;Cambodia;30/04/2020;122;0;0;0;7.297;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;57.41;16718971;90.672;25.6;4.412;2.385;3645.07;NA;270.892;4;2;33.7;66.229;0.8;69.82;4
187;KHM;Asia;Cambodia;31/05/2020;125;0;0;0;7.477;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;57.41;16718971;90.672;25.6;4.412;2.385;3645.07;NA;270.892;4;2;33.7;66.229;0.8;69.82;5
188;KHM;Asia;Cambodia;30/06/2020;141;0;0;0;8.434;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;40.74;16718971;90.672;25.6;4.412;2.385;3645.07;NA;270.892;4;2;33.7;66.229;0.8;69.82;6
189;KHM;Asia;Cambodia;31/07/2020;234;0;0;0;13.996;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;NA;16718971;90.672;25.6;4.412;2.385;3645.07;NA;270.892;4;2;33.7;66.229;0.8;69.82;7
190;CMR;Africa;Cameroon;31/03/2020;142;43;2;0;5.349;1.62;0.075;0;NA;NA;NA;NA;NA;NA;NA;NA;;57.41;26545864;50.885;18.8;3.165;1.919;3.364.926;23.8;244.661;7.2;NA;NA;2.735;1.3;59.29;3
191;CMR;Africa;Cameroon;30/04/2020;1832;26;61;2;69.013;0.979;2.298;0.075;NA;NA;NA;NA;NA;NA;NA;NA;;71.3;26545864;50.885;18.8;3.165;1.919;3.364.926;23.8;244.661;7.2;NA;NA;2.735;1.3;59.29;4
192;CMR;Africa;Cameroon;31/05/2020;5904;468;191;14;222.408;17.63;7.195;0.527;NA;NA;NA;NA;NA;NA;NA;NA;;63.89;26545864;50.885;18.8;3.165;1.919;3.364.926;23.8;244.661;7.2;NA;NA;2.735;1.3;59.29;5
193;CMR;Africa;Cameroon;30/06/2020;12592;0;313;0;474.349;0;11.791;0;NA;NA;NA;NA;NA;NA;NA;NA;;60.19;26545864;50.885;18.8;3.165;1.919;3.364.926;23.8;244.661;7.2;NA;NA;2.735;1.3;59.29;6
194;CMR;Africa;Cameroon;31/07/2020;17255;0;387;0;650.007;0;14.579;0;NA;NA;NA;NA;NA;NA;NA;NA;;60.19;26545864;50.885;18.8;3.165;1.919;3.364.926;23.8;244.661;7.2;NA;NA;2.735;1.3;59.29;7
195;CAN;North America;Canada;31/01/2020;3;0;0;0;0.079;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;2.78;37742157;4.037;41.4;16.984;10.797;44.017.591;0.5;105.599;7.37;12;16.6;NA;2.5;82.43;1
196;CAN;North America;Canada;29/02/2020;16;2;0;0;0.424;0.053;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;2.78;37742157;4.037;41.4;16.984;10.797;44.017.591;0.5;105.599;7.37;12;16.6;NA;2.5;82.43;2
197;CAN;North America;Canada;31/03/2020;7424;1169;89;28;196.703;30.973;2.358;0.742;NA;NA;NA;NA;17710;0.469;21.456;0.047;people tested;72.69;37742157;4.037;41.4;16.984;10.797;44.017.591;0.5;105.599;7.37;12;16.6;NA;2.5;82.43;3
198;CAN;North America;Canada;30/04/2020;51587;1572;2996;137;1.366.827;41.651;79.381;3.63;29871;788283;20.886;0.791;24026;0.637;14.742;0.068;people tested;72.69;37742157;4.037;41.4;16.984;10.797;44.017.591;0.5;105.599;7.37;12;16.6;NA;2.5;82.43;4
199;CAN;North America;Canada;31/05/2020;90179;772;7073;94;2.389.344;20.455;187.403;2.491;31868;1663042;44.063;0.844;29736;0.788;31.687;0.032;people tested;70.83;37742157;4.037;41.4;16.984;10.797;44.017.591;0.5;105.599;7.37;12;16.6;NA;2.5;82.43;5
200;CAN;North America;Canada;30/06/2020;103907;668;8566;44;2.753.075;17.699;226.961;1.166;44980;2721609;72.111;1.192;39652;1.051;122.275;0.008;people tested;68.98;37742157;4.037;41.4;16.984;10.797;44.017.591;0.5;105.599;7.37;12;16.6;NA;2.5;82.43;6
201;CAN;North America;Canada;31/07/2020;115785;329;8929;12;3067.79;8.717;236.579;0.318;53733;4050358;107.317;1.424;50434;1.336;112.936;0.009;people tested;NA;37742157;4.037;41.4;16.984;10.797;44.017.591;0.5;105.599;7.37;12;16.6;NA;2.5;82.43;7
207;CYM;North America;Cayman Islands;31/03/2020;12;4;1;0;182.593;60.864;15.216;0;NA;NA;NA;NA;NA;NA;NA;NA;;NA;65720;256.496;NA;NA;NA;49.903.029;NA;NA;13.22;NA;NA;NA;NA;83.92;3
208;CYM;North America;Cayman Islands;30/04/2020;73;3;1;0;1.110.773;45.648;15.216;0;NA;NA;NA;NA;NA;NA;NA;NA;;NA;65720;256.496;NA;NA;NA;49.903.029;NA;NA;13.22;NA;NA;NA;NA;83.92;4
209;CYM;North America;Cayman Islands;31/05/2020;141;0;1;0;2.145.466;0;15.216;0;NA;NA;NA;NA;NA;NA;NA;NA;;NA;65720;256.496;NA;NA;NA;49.903.029;NA;NA;13.22;NA;NA;NA;NA;83.92;5
210;CYM;North America;Cayman Islands;30/06/2020;199;3;1;0;3.027.998;45.648;15.216;0;NA;NA;NA;NA;NA;NA;NA;NA;;NA;65720;256.496;NA;NA;NA;49.903.029;NA;NA;13.22;NA;NA;NA;NA;83.92;6
211;CYM;North America;Cayman Islands;31/07/2020;203;0;1;0;3.088.862;0;15.216;0;NA;NA;NA;NA;NA;NA;NA;NA;;NA;65720;256.496;NA;NA;NA;49.903.029;NA;NA;13.22;NA;NA;NA;NA;83.92;7
212;CAF;Africa;Central African Republic;31/03/2020;6;0;0;0;1.242;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;68.52;4829764;7.479;18.3;3.655;2.251;661.24;NA;435.727;6.1;NA;NA;16.603;1;53.28;3
213;CAF;Africa;Central African Republic;30/04/2020;50;0;0;0;10.352;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;68.52;4829764;7.479;18.3;3.655;2.251;661.24;NA;435.727;6.1;NA;NA;16.603;1;53.28;4
214;CAF;Africa;Central African Republic;31/05/2020;962;88;1;0;199.182;18.22;0.207;0;NA;NA;NA;NA;NA;NA;NA;NA;;75.93;4829764;7.479;18.3;3.655;2.251;661.24;NA;435.727;6.1;NA;NA;16.603;1;53.28;5
215;CAF;Africa;Central African Republic;30/06/2020;3613;184;47;2;748.07;38.097;9.731;0.414;NA;NA;NA;NA;NA;NA;NA;NA;;64.81;4829764;7.479;18.3;3.655;2.251;661.24;NA;435.727;6.1;NA;NA;16.603;1;53.28;6
216;CAF;Africa;Central African Republic;31/07/2020;4605;0;59;0;953.463;0;12.216;0;NA;NA;NA;NA;NA;NA;NA;NA;;54.63;4829764;7.479;18.3;3.655;2.251;661.24;NA;435.727;6.1;NA;NA;16.603;1;53.28;7
